epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,loss_T_aux,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,prodigy_d,prodigy_d_max,prodigy_lr_eff,is_nan_loss,is_inf_grad,gn_out_fc_v0,gn_out_fc_T,gn_out_fc_s0,gn_out_fc_a,gn_out_fc_b,gn_decoded_v0,gn_decoded_T,gn_decoded_s0,gn_decoded_a,gn_decoded_b,grad_dir_v0,grad_dir_T,grad_dir_s0,grad_dir_a,grad_dir_b
1,1,0.886513352394104,0.7661740779876709,0.5822035670280457,0.004917512182146311,0.05258990451693535,0.0018222224898636341,0.08372011035680771,0.10731250792741776,1.6436985860884077,1.6436986923217773,1.1058354377746582,0.08065488934516907,0.04702438786625862,0.08757919073104858,0.16826258599758148,1.1975700855255127,1.5000004768371582,0.5,1e-06,1e-06,5e-07,0,0,0.7020350098609924,0.7547844648361206,0.0874696746468544,0.6021596193313599,0.03706924244761467,0.00023830337158869952,0.002856719773262739,0.000770325306802988,0.0014170106733217835,0.00019172325846739113,-0.20499999821186066,0.625,0.6299999952316284,0.7450000047683716,0.35499998927116394
1,2,1.2052557468414307,0.9905494451522827,0.9839174151420593,0.004474525339901447,0.10163582116365433,0.002390294335782528,0.13259725272655487,0.10110937058925629,1.4377677123232973,1.4377676248550415,0.9446683526039124,0.07343621551990509,0.07233069837093353,0.07039351761341095,0.09054087847471237,1.07284677028656,1.5000009536743164,0.5,1e-06,1e-06,5e-07,0,0,0.17708364129066467,0.9842502474784851,0.12773366272449493,0.3115699887275696,0.1936521977186203,7.732292579021305e-05,0.0033644530922174454,0.0010738041019067168,0.0010875387815758586,0.0007247080793604255,-0.19499999284744263,0.875,0.8899999856948853,0.9049999713897705,0.6200000047683716
1,3,0.7669599652290344,0.566117525100708,0.3209584057331085,0.0047020073980093,0.1649048924446106,0.003075048793107271,0.02069145254790783,0.09454688429832458,0.751546581991545,0.7515465617179871,0.4494747221469879,0.03747725114226341,0.038206201046705246,0.036644719541072845,0.04783175140619278,0.5969085097312927,1.5000014305114746,0.5,1e-06,1e-06,5e-07,0,0,0.016735317185521126,0.4965188205242157,0.2511442303657532,0.20738577842712402,0.05836445093154907,7.693402949371375e-06,0.001967235002666712,0.002088891575112939,0.0009294154006056488,0.00027062834124080837,-0.10750000178813934,0.44999998807907104,0.5375000238418579,0.6650000214576721,0.26750001311302185
1,4,1.540968418121338,1.335235834121704,1.7673591375350952,0.005150557961314917,0.0005151588120497763,0.0014286038931459188,0.2750985026359558,0.11220312863588333,2.2421080714934747,2.242108106613159,1.4304062128067017,0.09466917812824249,0.08727102726697922,0.1254766881465912,0.17338310182094574,1.7083916664123535,1.5000019073486328,0.5,1e-06,1e-06,5e-07,0,0,0.5830506682395935,1.4243160486221313,0.0375584177672863,0.6475057601928711,0.35958772897720337,0.00024813442723825574,0.004457477014511824,0.00029700773302465677,0.0017030936433002353,0.0010946022812277079,-0.3499999940395355,0.8349999785423279,0.8174999952316284,0.7699999809265137,0.44999998807907104
1,5,1.6850203275680542,1.4534772634506226,2.107205867767334,0.004521416965872049,0.0,0.00017972745990846306,0.2050667554140091,0.136593759059906,2.498290693643571,2.498290777206421,1.5830057859420776,0.10749591886997223,0.08139725774526596,0.1497359424829483,0.23168739676475525,1.9082107543945312,1.500002384185791,0.5,1e-06,1e-06,5e-07,0,0,0.8515506982803345,1.4189708232879639,0.03340175002813339,0.82341068983078,0.47279053926467896,0.00034011478419415653,0.0038688594941049814,0.00016063079237937927,0.001892734202556312,0.0010158315999433398,-0.5699999928474426,0.9100000262260437,0.8799999952316284,0.7200000286102295,0.6800000071525574
1,6,1.0050909519195557,0.7893414497375488,0.6237536072731018,0.004586617927998304,0.13949893414974213,0.002653860254213214,0.12318967282772064,0.09848437458276749,1.2684065454461366,1.2684065103530884,0.8210949897766113,0.05901896208524704,0.0468934066593647,0.0672808587551117,0.09245330095291138,0.9570274949073792,1.5000028610229492,0.5,1e-06,1e-06,5e-07,0,0,0.3220173716545105,0.808721661567688,0.1747937947511673,0.35366013646125793,0.05047130957245827,0.00013396190479397774,0.0028524729423224926,0.0014456838835030794,0.0012550756800919771,0.0003338147362228483,-0.0949999988079071,0.38999998569488525,0.33000001311302185,0.49000000953674316,0.3375000059604645
1,7,1.456225872039795,1.2745158672332764,1.6352975368499756,0.004169991239905357,0.0,0.003279349999502301,0.1633206307888031,0.09273439645767212,1.7972183340253838,1.7972183227539062,1.1409002542495728,0.08131561428308487,0.07033388316631317,0.0974067971110344,0.1480879783630371,1.3730852603912354,1.5000033378601074,0.5,1e-06,1e-06,5e-07,0,0,0.4770864248275757,1.0952057838439941,0.03253643587231636,0.6048163175582886,0.30234861373901367,0.0001861674536485225,0.0035802777856588364,0.00020567285537254065,0.001480302307754755,0.0007739065331406891,-0.11749999970197678,0.6499999761581421,0.637499988079071,0.6800000071525574,0.2849999964237213
1,8,1.0536295175552368,0.9471330642700195,0.9047442078590393,0.0044622537679970264,0.0,0.0029362866189330816,0.1433079093694687,0.09581249207258224,1.6527673005147265,1.652767300605774,1.099395990371704,0.08905742317438126,0.07641996443271637,0.08221608400344849,0.10115981847047806,1.2215580940246582,1.5000038146972656,0.5,1e-06,1e-06,5e-07,0,0,0.42944663763046265,1.0553226470947266,0.04981601983308792,0.4212282598018646,0.11899076402187347,0.00016827158106025308,0.004169279243797064,0.0003770499024540186,0.0013600944075733423,0.0004565583949442953,-0.3474999964237213,0.7699999809265137,0.7099999785423279,0.5350000262260437,0.4375
1,9,1.4463871717453003,1.1644153594970703,1.373604416847229,0.004512623883783817,0.12009750306606293,0.0007717986009083688,0.23902355134487152,0.12221874296665192,2.0294732516882763,2.029473304748535,1.306386947631836,0.09039374440908432,0.0635998547077179,0.11671902239322662,0.17091335356235504,1.5352733135223389,1.5000042915344238,0.5,1e-06,1e-06,5e-07,0,0,0.8366170525550842,1.1113576889038086,0.15033984184265137,0.607684850692749,0.17360061407089233,0.00032866306719370186,0.0033837086521089077,0.0012439948040992022,0.0017237082356587052,0.0006673082243651152,-0.5924999713897705,0.7699999809265137,0.7450000047683716,0.8299999833106995,0.7200000286102295
1,10,1.5651346445083618,1.0945247411727905,1.1973696947097778,0.005268456880003214,0.33873307704925537,0.0016263587167486548,0.11063177138566971,0.10967186838388443,1197324.178758025,1197324.125,74827.2734375,755507.875,913160.9375,39880.61328125,147446.796875,1.0990357398986816,1.500004768371582,0.5,1e-06,1e-06,5e-07,0,0,0.6707471609115601,0.5465691089630127,0.3035067617893219,0.5884097814559937,0.14456002414226532,0.00026443524984642863,0.0020855050534009933,0.0024695147294551134,0.0017714255955070257,0.0005161035805940628,-0.1274999976158142,0.48500001430511475,0.4399999976158142,0.8550000190734863,0.8100000023841858
