epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,prodigy_d,prodigy_d_max,prodigy_lr_eff,is_nan_loss,is_inf_grad
1,1,1.361341953277588,0.8806197643280029,0.7817625403404236,0.043456874787807465,0.3957034647464752,0.009339411742985249,0.05335937812924385,2.470779766152251,2.4707798957824707,nan,0.18592225015163422,0.09630010277032852,nan,nan,nan,1.5000009536743164,1.0,1e-06,1e-06,1e-06,0,0
1,2,2.2405741214752197,1.8837820291519165,3.51829195022583,0.02976745180785656,0.0,0.006948786787688732,0.06664062291383743,21.790165196207067,21.790164947509766,nan,0.8223943114280701,0.7195937633514404,nan,nan,nan,1.5000016689300537,1.0,1e-06,1e-06,1e-06,0,0
1,3,0.7996243834495544,0.7372820973396301,0.5555984973907471,0.030101347714662552,0.0008424280094914138,0.00886981375515461,0.05582031235098839,1.9719655725978316,1.9719655513763428,nan,0.09806159138679504,0.06677095592021942,nan,nan,nan,1.5000025033950806,1.0,1e-06,1e-06,1e-06,0,0
1,4,0.9673447012901306,0.8768861889839172,0.7594802975654602,0.029429547488689423,0.008853570558130741,0.008370821364223957,0.05850781127810478,1.3649285053670301,1.3649284839630127,nan,0.05871251970529556,0.04461709409952164,nan,nan,nan,1.500003457069397,1.0,1e-06,1e-06,1e-06,0,0
1,5,0.9432970285415649,0.8641268014907837,0.7441242933273315,0.026306165382266045,0.0,0.006885110400617123,0.06702344119548798,5.006947451517942,5.0069475173950195,nan,0.20842453837394714,0.1844949871301651,nan,nan,nan,1.5000044107437134,1.0,1e-06,1e-06,1e-06,0,0
1,6,1.2589219808578491,0.9269651770591736,0.8545658588409424,0.02574615553021431,0.2415061891078949,0.007413479033857584,0.06389844417572021,1.6243712993111918,1.6243712902069092,nan,0.1055670976638794,0.05803537368774414,nan,nan,nan,1.5000053644180298,1.0,1.154766853429208e-06,1.154766853429208e-06,1.154766853429208e-06,0,0
1,7,1.6373505592346191,1.2599438428878784,1.579552173614502,0.028810033574700356,0.21399962902069092,0.008022843860089779,0.06042968109250069,5.777151836866889,5.777151584625244,nan,0.2602631449699402,0.20042015612125397,nan,nan,nan,1.5000064373016357,1.0,1.3855636858374767e-06,1.3855636858374767e-06,1.3855636858374767e-06,0,0
1,8,0.6741467118263245,0.6287621259689331,0.39625293016433716,0.03012879006564617,0.0,0.008505739271640778,0.05777343735098839,1.499714569452269,1.4997146129608154,nan,0.06839500367641449,0.05437261611223221,nan,nan,nan,1.5000077486038208,1.0,1.7440151612589939e-06,1.7440151612589939e-06,1.7440151612589939e-06,0,0
1,9,1.6871435642242432,1.2166757583618164,1.4654345512390137,0.0270234327763319,0.3185631036758423,0.00802004337310791,0.06044531241059303,5.173585973040892,5.173585891723633,nan,0.24905750155448914,0.17503857612609863,nan,nan,nan,1.5000094175338745,1.0,2.1680550141982164e-06,2.1680550141982164e-06,2.1680550141982164e-06,0,0
1,10,0.572364091873169,0.5306227207183838,0.28301408886909485,0.036877185106277466,0.006872623693197966,0.009446929208934307,0.05280468985438347,0.9113326438347145,0.9113326668739319,nan,0.04748868942260742,0.032485444098711014,nan,nan,nan,1.5000114440917969,1.0,2.687851594789766e-06,2.687851594789766e-06,2.687851594789766e-06,0,0
