epoch,train_total,train_data,train_phys,train_ou,train_bc,train_sr,val_total,val_data,val_phys,val_ou,val_bc,val_sr,lr,grad_norm,spike_rate,time_s,prodigy_d,prodigy_d_max,prodigy_lr_eff
1,0.6415059566497803,0.5284730005264282,0.3971232260391116,0.019978990543168037,0.0683348229279568,0.007973716803826391,0.23924275582775156,0.22614847115696746,0.059036839902004666,0.0091426845768744,0.0011279713403128649,0.01121098964544449,0.9755282826193187,1.9526272528618573,0.04490764261758391,136.93658304214478,0.017883141534996493,0.017883141534996493,0.017445510349473337
2,0.2389328049123287,0.2267787240445614,0.05852594234980643,0.0074313118099235,0.0010989221176794218,0.009661999079398811,0.2371233494040814,0.22412021489853554,0.05768977928203233,0.007426512234428144,0.0010108877038902846,0.011703889415738113,0.9045085926789765,0.4316472590714693,0.04290188710264703,136.41913104057312,0.017883141534996493,0.017883141534996493,0.01617545518249863
3,0.24190061815083028,0.22925415731966495,0.0571702362690121,0.007547225514426828,0.0011080103286803932,0.010888130492530764,0.20412103284863717,0.19285364571879518,0.0422237174922323,0.006011327478460017,0.0006160612614610454,0.012256773976371326,0.7938928322536105,0.4627207051962614,0.03984112224165112,137.22125124931335,0.017883141534996493,0.017883141534996493,0.014197297882810546
4,0.21581401057541372,0.20316036425530912,0.04529263222590089,0.0075621056486852465,0.0015008411235719788,0.012490871688351035,0.20848742301793807,0.1944515281455948,0.04298944314050072,0.005767046810781702,0.0032947543359114206,0.012307686258127238,0.6545088426789766,0.581014789417386,0.0397782381128599,137.0793604850769,0.017883141534996493,0.017883141534996493,0.011704674269534891
5,0.19433291122317314,0.18317446939647197,0.04057450016960502,0.007714204201474786,0.001250089026088972,0.010930383522063493,0.2259481566304222,0.21192501057335672,0.05181895952642043,0.020138978009468855,0.00012430902877664276,0.0154199833595293,0.5000005000000001,427654326989.21436,0.026007646863210075,137.1486918926239,0.06018364542731075,0.06018364542731075,0.030091852805478093
6,0.24628552861511707,0.23250650689005853,0.0594543285574764,0.007306940662674606,0.0010739943348426096,0.012788496832363307,0.21934555205417441,0.20351209479602092,0.04901429945900244,0.007932162551367854,0.00433439026919393,0.012402056580151808,0.34549215732102356,0.4400594825297594,0.03930895793390401,137.14260053634644,0.06018364542731075,0.06018364542731075,0.020792977494125148
7,0.21852486863732337,0.20544157460331916,0.04642038814723492,0.008283326565288008,0.0018711886618174845,0.012311800606548786,0.21446010593245637,0.20302907329924563,0.04650500426167979,0.00695045286804398,0.0002509223859551008,0.012364176689013046,0.20610816774638968,0.43626395776867866,0.03951027569301585,136.90122938156128,0.06018364542731075,0.06018364542731075,0.012404340887321402
8,0.2084214474260807,0.19711332023143768,0.043652844871394335,0.008250971871893853,0.0007735130251421651,0.011513564800843597,0.22330170766787327,0.21088128334822806,0.04948328063882729,0.008072915618268258,0.0011639812859473137,0.011808937658218945,0.09549240732102354,0.39477689027786256,0.042157913360031364,137.21149682998657,0.06018364542731075,0.06018364542731075,0.005747081183208814
9,0.21283601120114326,0.20092541985213758,0.04382019056938589,0.007963502027560026,0.0007106453146832692,0.012839504918083548,0.19811092063467553,0.18326134484340537,0.037500359140277065,0.01623629375628414,0.003909005973718137,0.012757441484706198,0.024472717380681387,0.4420875384286046,0.03774163760046693,136.96329832077026,0.06018364542731075,0.06018364542731075,0.0014728573454817137
10,0.20304044462740423,0.19012078925967216,0.03968503545504063,0.011686801710166037,0.0018413748899183701,0.013050876120105385,0.19537745784730354,0.1831148673800078,0.03685923926829499,0.015813179215059637,0.0010330864357495793,0.013505840267827536,1e-06,0.4579370855912566,0.034379759065291664,136.7615396976471,0.06018364542731075,0.06018364542731075,6.018364542731075e-08
