epoch,batch_idx,loss_total,loss_data,loss_phys,loss_ou,loss_bc,loss_sr,spike_rate,gn_total_preclip,gn_total_postclip,gn_hidden_fc,gn_hidden_recU,gn_hidden_recV,gn_hidden_base_threshold,gn_hidden_thresh_jump,gn_out_fc,weight_max_abs_global,lr,is_nan_loss,is_inf_grad
1,1,1.35222589969635,1.1864782571792603,1.3942054510116577,0.3642984926700592,0.0,0.016224391758441925,0.02262500301003456,8.85425182318256,8.854251861572266,7.559954643249512,0.15918877720832825,0.17781518399715424,0.1906956434249878,0.13720197975635529,4.5970330238342285,1.5000003576278687,0.1,0,0
1,2,0.5136525630950928,0.4790179431438446,0.22106251120567322,0.06781113147735596,0.0,0.018275661394000053,0.014812500216066837,9.339359908191092,9.339360237121582,8.833075523376465,0.1853046417236328,0.22284376621246338,0.19655445218086243,0.0983157604932785,3.0113325119018555,1.5000008344650269,0.1,0,0
1,3,0.5337002873420715,0.4970927834510803,0.2421991378068924,0.060745157301425934,0.0,0.01870056614279747,0.013249998912215233,5.824723187540057,5.824723243713379,5.340900421142578,0.1042938232421875,0.08760424703359604,0.1876489371061325,0.10299796611070633,2.3103702068328857,1.500001311302185,0.1,0,0
1,4,1.0447709560394287,0.9056466221809387,0.801112949848175,1.0123958587646484,0.0,0.016786441206932068,0.02043750137090683,7.668837449084786,7.668837547302246,6.965412139892578,0.1589040607213974,0.17246906459331512,0.21740739047527313,0.1987389177083969,3.1862740516662598,1.5000019073486328,0.1,0,0
1,5,0.8070703148841858,0.7045314908027649,0.4963645935058594,0.8870915770530701,0.0,0.01709556207060814,0.01924999989569187,3.7354545788793923,3.735454559326172,3.453313112258911,0.08150593936443329,0.07519982010126114,0.07946912944316864,0.0482119545340538,1.4167962074279785,1.5000025033950806,0.1,0,0
1,6,0.3196309506893158,0.27326300740242004,0.07483571767807007,0.6173487901687622,0.0,0.016033891588449478,0.023375000804662704,1.6412250844033922,1.6412250995635986,1.4195756912231445,0.03393521532416344,0.03849353268742561,0.05148113891482353,0.03395939990878105,0.81974858045578,1.5000030994415283,0.1,0,0
1,7,0.7228864431381226,0.6661255359649658,0.4692116975784302,0.008590270765125751,0.0,0.01882041245698929,0.012812499888241291,9.428914209281679,9.428914070129395,8.773242950439453,0.17108337581157684,0.17941637337207794,0.28769850730895996,0.16967473924160004,3.429520606994629,1.500003695487976,0.1,0,0
1,8,0.3370150923728943,0.31763848662376404,0.10089420527219772,0.0004435865848790854,0.0,0.018530014902353287,0.013875000178813934,4.625508945926096,4.625509262084961,4.234170436859131,0.0903303474187851,0.0923939049243927,0.1417708694934845,0.08297988027334213,1.8502575159072876,1.5000042915344238,0.1,0,0
1,9,0.3373661935329437,0.3019464612007141,0.09080474823713303,0.35451939702033997,0.0,0.01722656562924385,0.01875000260770321,2.78221692857439,2.782216787338257,2.5810818672180176,0.06320812553167343,0.05372607335448265,0.0550471656024456,0.03172192722558975,1.0333582162857056,1.5000048875808716,0.1,0,0
1,10,1.176964282989502,1.0343647003173828,1.0699104070663452,0.5534089207649231,0.0,0.015876000747084618,0.024000000208616257,2.3755639498793895,2.3755640983581543,1.9330796003341675,0.042119283229112625,0.047536566853523254,0.041585877537727356,0.02224419265985489,1.3784953355789185,1.5000054836273193,0.1,0,0
1,11,1.4137424230575562,1.2157126665115356,1.4779572486877441,0.8496789932250977,0.0,0.015500251203775406,0.02550000138580799,2.172060300224294,2.172060251235962,1.9205008745193481,0.046436138451099396,0.04189290478825569,0.047050271183252335,0.031076043844223022,1.0111535787582397,1.500006079673767,0.1,0,0
1,12,0.6699333190917969,0.6212819218635559,0.3791542947292328,0.024279775097966194,0.0,0.019044002518057823,0.012000000104308128,8.134864742577328,8.134864807128906,7.594101905822754,0.1323937028646469,0.13797035813331604,0.23538076877593994,0.11543641984462738,2.8983352184295654,1.5000066757202148,0.1,0,0
1,13,6.354008674621582,4.379947662353516,19.183940887451172,0.957552433013916,0.0,0.015578161925077438,0.025187501683831215,67.07131602066553,67.07131958007812,56.420921325683594,1.3682100772857666,1.2791821956634521,1.4146089553833008,1.118082046508789,36.17293930053711,1.5000072717666626,0.1,0,0
1,14,0.4087965488433838,0.3815038502216339,0.1452609896659851,0.07206786423921585,0.0,0.018326392397284508,0.014625000767409801,7.157225747121896,7.157226085662842,6.789050102233887,0.12389562278985977,0.16034656763076782,0.16739700734615326,0.1134590432047844,2.247826337814331,1.5000078678131104,0.1,0,0
1,15,0.8825857043266296,0.7752328515052795,0.6265761852264404,0.7308632731437683,0.0,0.016304101794958115,0.022312499582767487,10.986753868288911,10.986754417419434,9.502976417541504,0.22463670372962952,0.22588451206684113,0.2989789843559265,0.28164196014404297,5.489262580871582,1.500008463859558,0.1,0,0
1,16,0.5941577553749084,0.537774384021759,0.2892012894153595,0.37912631034851074,0.0,0.017013942822813988,0.019562501460313797,3.227735139462626,3.2277350425720215,2.8069183826446533,0.07347293198108673,0.06037519499659538,0.10062304884195328,0.09576432406902313,1.5846589803695679,1.5000089406967163,0.1,0,0
1,17,0.4370448589324951,0.38811659812927246,0.14840681850910187,0.5134001970291138,0.0,0.016835065558552742,0.020250000059604645,5.623581984522892,5.623582363128662,5.108942985534668,0.11380635201931,0.094093456864357,0.10058808326721191,0.04272015392780304,2.3429954051971436,1.5000094175338745,0.1,0,0
1,18,0.5905166864395142,0.5159461498260498,0.2796471118927002,0.7689151167869568,0.0,0.016320064663887024,0.02225000225007534,3.0346435316020886,3.0346436500549316,2.726120710372925,0.06712736934423447,0.06552786380052567,0.07695857435464859,0.06324469298124313,1.3261239528656006,1.5000098943710327,0.1,0,0
1,19,0.22269591689109802,0.1954943835735321,0.03821804001927376,0.29037174582481384,0.0,0.017722267657518387,0.016875000670552254,4.248729025335408,4.248729228973389,3.9981417655944824,0.0787280723452568,0.0921899601817131,0.11984512209892273,0.09130489826202393,1.4244873523712158,1.500010371208191,0.1,0,0
1,20,2.2243845462799072,1.849953293800354,3.5249099731445312,0.2836482524871826,0.0,0.015515817329287529,0.025437502190470695,44.215906554164704,44.215904235839844,36.82615661621094,0.8970417976379395,0.82442307472229,0.9969030022621155,0.8727896809577942,24.405750274658203,1.5000108480453491,0.1,0,0
